id_paper0,id_paper1
"DALTON RW, 2015, RELIG EDUC, V110, P395, DOI 10.1080/00344087.2015.1063963","WINK WALTER, 1998, POWERS BE THEOLOGY N"
"DALTON RW, 2015, RELIG EDUC, V110, P395, DOI 10.1080/00344087.2015.1063963","WOOD R. C., 2003, GOSPEL ACCORDING TOL"
"DALTON RW, 2015, RELIG EDUC, V110, P395, DOI 10.1080/00344087.2015.1063963","WRIGHT G., 2004, P JACKSON PERSPECTIV"
"DALTON RW, 2015, RELIG EDUC, V110, P395, DOI 10.1080/00344087.2015.1063963","[ANONYMOUS], 2011, MARVELOUS MYTHS MARV"
"CARR PR, 2015, CRIT EDUC, V6, P1","ABDI A. A., 2013, ED DEMOCRATIC CONSCI"
"CARR PR, 2015, CRIT EDUC, V6, P1","APPLE M. W., 2000, GLOBALIZATION ED CRI, P57"
"CARR PR, 2015, CRIT EDUC, V6, P1","CARR P., 2007, J CRITICAL ED POLICY, V5"
"CARR PR, 2015, CRIT EDUC, V6, P1","CARR PR, 2014, POLICY FUTURES EDUC, V12, P933, DOI 10.2304/PFIE.2014.12.7.933"
"CARR PR, 2015, CRIT EDUC, V6, P1","CARR P. R., 2011, DOES YOUR VOTE COUNT"
"CARR PR, 2015, CRIT EDUC, V6, P1","CARR P. R., 2009, MULTICULTURAL ED, V17, P1"
"CARR PR, 2015, CRIT EDUC, V6, P1","CARR P. R., 2013, THE SOCIAL ED, V31, P22"
"CARR PR, 2015, CRIT EDUC, V6, P1","CARRA PR, 2009, INTERCULT EDUC, V20, P91, DOI 10.1080/14675980902922200"
"CARR PR, 2015, CRIT EDUC, V6, P1","CHOMSKY N, 1989, NECESSARY ILLUSIONS"
"CARR PR, 2015, CRIT EDUC, V6, P1","HILL COLLINS P., 2009, ANOTHER KIND PUBLIC"
"CARR PR, 2015, CRIT EDUC, V6, P1","GENCARELLI T., 2005, PERSPECTIVES CULTURE, P201"
"CARR PR, 2015, CRIT EDUC, V6, P1","GIROUX HA, 2009, CULT STUD-CRIT METHO, V9, P772, DOI 10.1177/1532708609348575"
"CARR PR, 2015, CRIT EDUC, V6, P1","INNIS H. A., 2013, BIAS COMMUNICATION"
"CARR PR, 2015, CRIT EDUC, V6, P1","KELLNER D, 2010, REV EDUC PEDAGOG CUL, V32, P3, DOI 10.1080/10714410903482658"
"CARR PR, 2015, CRIT EDUC, V6, P1","LUND D. E, 2008, DOING DEMOCRACY STRI"
"CARR PR, 2015, CRIT EDUC, V6, P1","MARSHALL E, 2011, RETHINKING POPULAR C"
"CARR PR, 2015, CRIT EDUC, V6, P1","MCCHESNEY R., 2011, CORPORATE MEDIA THRE"
"CARR PR, 2015, CRIT EDUC, V6, P1","MCLUHAN M., 1964, UNDERSTANDING MEDIA"
"CARR PR, 2015, CRIT EDUC, V6, P1","MEYER THOMAS, 2002, MEDIA DEMOCRACY MEDI"
"CARR PR, 2015, CRIT EDUC, V6, P1","POSTMAN N., 1995, END ED REDEFINING VA"
"CARR PR, 2015, CRIT EDUC, V6, P1","POSTMAN N., 1992, HOW TO WATCH TV NEWS"
"CARR PR, 2015, CRIT EDUC, V6, P1","POSTMAN N., 1986, AMUSING OURSELVES DE"
"CARR PR, 2015, CRIT EDUC, V6, P1","STACK M, 2006, CANADIAN J ED, V29, P5, DOI DOI 10.2307/20054144"
"CARR PR, 2015, CRIT EDUC, V6, P1","TOENNESEN C., 2013, MIRRORS MOVERS FRAMI"
"CARR PR, 2015, CRIT EDUC, V6, P1","TUCHMAN G, 2010, PERSPECT COMUN, V3, P126"
"CARR PR, 2015, CRIT EDUC, V6, P1","WILLIAMS BRUCE A., 2011, BROADCAST NEWS MEDIA"
"GORDON CS, 2015, HEALTH EDUC RES, V30, P682, DOI 10.1093/HER/CYV027","HINDMARSH CS, 2015, HEALTH EDUC RES, V30, P449, DOI 10.1093/HER/CYV015"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","AUSTIN EW, 2007, COMMUN RES, V34, P483, DOI 10.1177/0093650297305233"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","AUSTIN EW, 2006, PEDIATRICS, V117, PE423, DOI 10.1542/PEDS.2005-0953"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","AUSTIN EW, 2005, HEALTH COMMUN, V18, P75, DOI 10.1207/S15327027HC1801_4"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","AUSTIN EW, 1997, HEALTH COMMUN, V9, P323, DOI 10.1207/S15327027HC0904_3"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","AUSTIN EW, 2000, J HEALTH COMMUN, V5, P13"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","AUSTIN E. W., 2007, ENCY CHILDREN ADOLES, P535"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","BANDURA A, 2002, MEDIA EFFECTS ADV TH, P121, DOI DOI 10.1207/S1532785XMEP0303_03"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","SCHARRER E., 2013, INT ENCY MEDIA STUDI, P699"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","BARNETT JE, 2003, J SCHOOL HEALTH, V73, P264, DOI 10.1111/J.1746-1561.2003.TB06576.X"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","BERGSMA LJ, 2008, HEALTH EDUC RES, V23, P522, DOI 10.1093/HER/CYM084"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","BLEAKLEY A, 2011, J SEX RES, V48, P309, DOI 10.1080/00224499.2010.497985"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","BOND BJ, 2014, MEDIA PSYCHOL, V17, P102, DOI 10.1080/15213269.2013.872039"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","BROWN JD, 2006, PEDIATRICS, V117, P1018, DOI 10.1542/PEDS.2005-1406"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","BYRNE S, 2009, MEDIA PSYCHOL, V12, P227, DOI 10.1080/15213260903052265"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","CACIOPPO JT, 2007, HANDBOOK OF PSYCHOPHYSIOLOGY, 3RD EDITION, P1, DOI 10.2277/ 0521844711"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","CARON F, 2004, HEALTH EDUC RES, V19, P185, DOI 10.1093/HER/CYG017"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","CHRISTIANSEN BA, 1989, J CONSULT CLIN PSYCH, V57, P93, DOI 10.1037//0022-006X.57.1.93"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","CLORE GL, 2001, THOERIES MOOD COGNIT, P63"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","COLLINS RL, 2011, DEV PSYCHOL, V47, P585, DOI 10.1037/A0022563"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","COLLINS RL, 2004, PEDIATRICS, V114, PE280, DOI 10.1542/PEDS.2003-1065-L"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","EASTERBROOKS MA, 2011, CHILD YOUTH SERV REV, V33, P42, DOI 10.1016/J.CHILDYOUTH.2010.08.010"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","ELIAS M. J., 1991, TEACHING DECISION MA, P161"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","FISCHHOFF B, 1992, ALCOHOL HEALTH RES W, V16, P257"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","FISCHHOFF B, 2008, DEV REV, V28, P12, DOI 10.1016/J.DR.2007.08.001"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","FULD GL, 2010, PEDIATRICS, V126, P576, DOI 10.1542/PEDS.2010-1544"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","GOLDMAN M. S., 1987, PSYCHOL THEORIES DRI, V81, P181"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","GUTTMACHER INSTITUTE, 2014, AM TEENS SEX REPR HL"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","HAMILTON BE, 2014, BIRTHS PRELIMINARY D, V63, P2014"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","HENNESSY M, 2009, J SEX RES, V46, P586, DOI 10.1080/00224490902898736"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","HOBBS R, 2011, J BROADCAST ELECTRON, V55, P419, DOI 10.1080/08838151.2011.597594"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","HOLMBECK GN, 2002, J PEDIATR PSYCHOL, V27, P87, DOI 10.1093/JPEPSY/27.1.87"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","HUST SJT, 2008, MASS COMMUN SOC, V11, P3, DOI 10.1080/15205430701668139"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","JEONG SH, 2012, J COMMUN, V62, DOI 10.1111/J.1460-2466.2012.01643.X"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","KIM MS, 1993, J COMMUN, V43, P101, DOI 10.1111/J.1460-2466.1993.TB01251.X"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","KIM MS, 1993, COMMUN RES, V20, P331, DOI 10.1177/009365093020003001"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","KOST KATHRYN, 2014, US TEENAGE PREGNANCI"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","KUNKEL D., 2005, SEX TV 4 KAISER FAMI"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","LIEBERMAN LD, 2000, FAM PLANN PERSPECT, V32, P237, DOI 10.2307/2648177"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","MONEA E, 2011, PERSPECT SEX REPRO H, V43, P88, DOI 10.1363/4308811"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","NATIONAL CAMPAIGN TO PREVENT TEEN AND UNPLANNED PREGNANCY, 2012, WHY IT MATT TEEN CHI"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","NATIONAL CAMPAIGN TO PREVENT TEEN AND UNPLANNED PREGNANCY, 2013, WHY IT MATT TEEN CHI"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","NATHANSON AI, 2004, J COMMUN, V54, P321, DOI 10.1111/J.1460-2466.2004.TB02631.X"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","O'HARA RE, 2012, PSYCHOL SCI, V23, P984, DOI 10.1177/0956797611435529"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","PERLOFF R. M., 2010, DYNAMICS PERSUASION"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","PINKLETON BE, 2008, HEALTH COMMUN, V23, P462, DOI 10.1080/10410230802342135"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","PINKLETON BE, 2007, HEALTH COMMUN, V21, P23, DOI 10.1080/10410230701283306"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","PINKLETON BE, 2013, J CHILD MEDIA, V7, P463, DOI 10.1080/17482798.2013.781512"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","PINKLETON BE, 2012, J HEALTH COMMUN, V17, P460, DOI 10.1080/10810730.2011.635770"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","POTTER WJ, 2010, J BROADCAST ELECTRON, V54, P675, DOI 10.1080/08838151.2011.521462"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","POTTER WJ, 2004, THEORY MEDIA LITERAC"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","RAGSDALE K, 2014, J SEX RES, V51, P551, DOI 10.1080/00224499.2012.753025"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","RIDEOUT V. J., 2010, GENERATION M2 MEDIA"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","SAGARIN BJ, 2002, J PERS SOC PSYCHOL, V83, P526, DOI 10.1037//0022-3514.83.3.526"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","SONFIELD A, 2013, PUBLIC COSTS UNINTEN"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","STEINBERG L, 2011, DEV PSYCHOL, V47, P562, DOI 10.1037/A0020613"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","STRASBURGER VICTOR C, 2012, ADOLESC MED STATE ART REV, V23, P15"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","STRAUSS G., 2010, US TODAY        0119"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","WESVAR, 2007, WESVAR 4 3 US GUID"
"AUSTIN EW, 2015, MASS COMMUN SOC, V18, P399, DOI 10.1080/15205436.2014.1001909","WRIGHT PJ, 2011, COMM YEARB, V35, P343"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","ASHLEY S., 2013, JOURNALISM MASS COMM, V68, P7"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","BAEK T. H., 2010, JOURNALISM MASS COMM, V87, P119, DOI [10.1177/107769901008700107, DOI 10.1177/107769901008700107]"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","BAYM GEOFFREY, 2010, CRONKITE COLBERT EVO"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","BUCY EP, 2003, JOURNALISM MASS COMM, V80, P247, DOI 10.1177/107769900308000202"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","BURROUGHS S, 2009, EDUC FORUM, V73, P154, DOI 10.1080/00131720902739627"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","CARR D. J., 2011, ASS ED JOURN MASS CO"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","CHAN-OLMSTED S. M., 2008, INT J MEDIA MANAGEME, V10, P32, DOI [10.1080/14241270701820481, DOI 10.1080/14241270701820481]"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","CHU D., 2014, JOURNALISM MASS COMM, V69, P127"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","COE K, 2008, J COMMUN, V58, P201, DOI 10.1111/J.1460-2466.2008.00381.X"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","CRAFT S., 2013, MEASURING NEWS MEDIA"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","DE PELSMACKER P, 2002, J ADVERTISING, V31, P49, DOI 10.1080/00913367.2002.10673666"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","EAGLY A. H., 1993, PSYCHOL ATTITUDES"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","EDWARDS K, 1996, J PERS SOC PSYCHOL, V71, P5, DOI 10.1037//0022-3514.71.1.5"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","EVELAND WP, 2003, POLIT PSYCHOL, V24, P101, DOI 10.1111/0162-895X.00318"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","FELDMAN L, 2011, POLIT BEHAV, V33, P407, DOI 10.1007/S11109-010-9139-4"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","FICO F., 2004, MASS COMMUNICATION S, V7, P301, DOI [10.1207/S15327825MCS0703_3, DOI 10.1207/S15327825MCS0703_]"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","FLANAGIN AJ, 2007, NEW MEDIA SOC, V9, P319, DOI 10.1177/1461444807075015"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","GARRETT RK, 2009, J COMMUN, V59, P676, DOI 10.1111/J.1460-2466.2009.01452.X"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","GUNTHER A, 1988, JOURNALISM QUART, V65, P279, DOI 10.1177/107769908806500203"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","GUNTHER AC, 2001, PUBLIC OPIN QUART, V65, P295, DOI 10.1086/322846"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","GUNTHER AC, 1992, PUBLIC OPIN QUART, V56, P147, DOI 10.1086/269308"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","GUNTHER AC, 2006, J COMMUN, V56, P449, DOI 10.1111/J.1460-2466.2006.00295.X"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","GUNTHER AC, 2012, COMMUN RES, V39, P439, DOI 10.1177/0093650212441794"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","HAUGTVEDT C. P., 1992, J CONSUM PSYCHOL, V1, P239, DOI [10.1016/S1057-7408(08)80038-1, DOI 10.1016/S1057-7408(08)80038-1]"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","HO SS, 2011, MASS COMMUN SOC, V14, P343, DOI 10.1080/15205436.2010.491933"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","HOBBS R., 2010, DIGITAL MEDIA LITERA"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","HOBBS R., 2009, J MEDIA LITERACY ED, V1, P1"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","HOLCOMB J., 2013, NEWS USE SOCIAL MEDI"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","IYENGAR S, 2009, J COMMUN, V59, P19, DOI 10.1111/J.1460-2466.2008.01402.X"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","JOHNSON TJ, 1998, JOURNALISM MASS COMM, V75, P325, DOI 10.1177/107769909807500208"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","JOST JT, 2003, PSYCHOL BULL, V129, P339, DOI 10.1037/0033-2909.129.3.339"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","KIM Y, 2013, COMPUT HUM BEHAV, V29, P2607, DOI 10.1016/J.CHB.2013.06.005"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","KNOBLOCH-WESTERWICK S, 2009, COMMUN RES, V36, P426, DOI 10.1177/0093650209333030"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","KOVACH B, 2007, ELEMENTS JOURNALISM"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","KROH M, 2009, POLIT BEHAV, V31, P559, DOI 10.1007/S11109-009-9084-2"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","LORD CG, 1979, J PERS SOC PSYCHOL, V37, P2098, DOI 10.1037/0022-3514.37.11.2098"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","MCDOWELL WS, 2004, J MEDIA ECON, V17, P309, DOI 10.1207/S15327736ME1704_5"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","MEYER P, 1988, JOURNALISM QUART, V65, P567, DOI 10.1177/107769908806500301"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","MINDICH D, 2005, TUNED OUT"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","MORRIS JS, 2007, SOC SCI QUART, V88, P707, DOI 10.1111/J.1540-6237.2007.00479.X"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","MUSSWEILER T, 2003, PSYCHOL REV, V110, P472, DOI 10.1037/0033-295X.110.3.472"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","NIVEN DAVID, 2002, TILT SEARCH MEDIA BI"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","PERLOFF RM, 1989, COMMUN RES, V16, P236, DOI 10.1177/009365089016002004"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","PETERS C, 2010, JOURNALISM STUD, V11, P832, DOI 10.1080/14616701003658390"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","PEW RESEARCH CENTER FOR THE PEOPLE AND THE PRESS, 2013, MOST SAY ILL IMM SHO"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","PEW RESEARCH CENTER FOR THE PEOPLE & THE PRESS, 2013, AM CRIT SUPP MED WAT"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","PEW RESEARCH CENTER FOR THE PEOPLE AND THE PRESS, 2014, DEF RED DECL POL PRI"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","PFAU M, 1990, COMMUN MONOGR, V57, P25, DOI 10.1080/03637759009376183"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","PFAU M, 2006, COMMUN Q, V54, P143, DOI 10.1080/01463370600650845"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","POTTER J. W., 2012, J BROADCAST ELECTRON, V54, P675"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","POTTER WJ, 2011, J BROADCAST ELECTRON, V55, P596, DOI 10.1080/08838151.2011.619397"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","PRIOR M, 2007, CAMB STUD PUB OPIN, P1"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","SCHMITT KM, 2004, COMMUN RES, V31, P623, DOI 10.1177/0093650205269390"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","SHERIF M, 1961, SOCIAL JUDGMENT ASSI"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","STROUD N. J., 2011, NICHE NEWS POLITICS"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","TABER CS, 2006, AM J POLIT SCI, V50, P755, DOI 10.1111/J.1540-5907.2006.00214.X"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","TSFATI Y, 2003, COMMUN RES, V30, P504, DOI 10.1177/0093650203253371"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","VALLONE RP, 1985, J PERS SOC PSYCHOL, V49, P577, DOI 10.1037//0022-3514.49.3.577"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","VRAGA E. K., 2009, NEWSPAPER RES J, V30, P68"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","VRAGA EK, 2012, JOURNALISM, V13, P942, DOI 10.1177/1464884912455906"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","VRAGA EK, 2012, J MASS COMMUN Q, V89, P5, DOI 10.1177/1077699011428575"
"VRAGA EK, 2015, MASS COMMUN SOC, V18, P422, DOI 10.1080/15205436.2014.1001910","WATTS MD, 1999, COMMUN RES, V26, P144, DOI 10.1177/009365099026002003"
"AGUADED I, 2015, RIED-REV IBEROAM EDU, V18, P275, DOI 10.5944/RIED.18.2.13407","AGUADED I., 2010, PIXEL BIT, V36, P5"
"AGUADED I, 2015, RIED-REV IBEROAM EDU, V18, P275, DOI 10.5944/RIED.18.2.13407","AGUADED I., 2012, NEW APPROACHES ED RE, V1, P25, DOI DOI 10.7821/NAER.1.1.22-26"
"AGUADED I, 2015, RIED-REV IBEROAM EDU, V18, P275, DOI 10.5944/RIED.18.2.13407","ALVERMANN DE, 2012, LIT RES INSTR, V51, P179, DOI 10.1080/19388071.2010.523135"
"AGUADED I, 2015, RIED-REV IBEROAM EDU, V18, P275, DOI 10.5944/RIED.18.2.13407","BALANSKAT A., 2006, REV STUDIES ICT IMPA"
